Ticket_ID,Date,Produit,Catégorie,Quantité (kg),Prix au kg (€),Prix total (€),CO2_e_per_kg
TICKET_8700,2024-02-10,Lait,Produits laitiers,2.06,14.97,30.84,1.3
TICKET_8700,2024-02-10,Poulet,Viandes,2.42,12.23,29.6,6.0
TICKET_2499,2024-06-04,Bananes,Fruits,1.72,16.72,28.76,0.8
TICKET_2499,2024-06-04,Agneau,Viandes,2.91,7.0,20.37,30.0
TICKET_2499,2024-06-04,Pommes de terre,Légumes,2.52,9.52,23.99,0.2
TICKET_2499,2024-06-04,Poulet,Viandes,2.4,18.23,43.75,6.0
TICKET_2499,2024-06-04,Fromage,Produits laitiers,1.0,2.11,2.11,20.0
TICKET_2499,2024-06-04,Pommes,Fruits,2.51,8.81,22.11,0.3
TICKET_2499,2024-06-04,Fromage,Produits laitiers,1.28,12.77,16.35,20.0
TICKET_2499,2024-06-04,Tofu,Protéines végétales,2.03,9.31,18.9,2.0
TICKET_2499,2024-06-04,Lentilles,Protéines végétales,2.41,9.88,23.81,0.9
TICKET_2499,2024-06-04,Café,Produits transformés,0.2,5.77,1.15,16.0
TICKET_2499,2024-06-04,Lentilles,Protéines végétales,0.96,2.81,2.7,0.9
TICKET_2499,2024-06-04,Bananes,Fruits,0.43,8.38,3.6,0.8
TICKET_2499,2024-06-04,Bananes,Fruits,2.71,3.02,8.18,0.8
TICKET_2499,2024-06-04,Bœuf,Viandes,1.2,8.21,9.85,60.0
TICKET_2499,2024-06-04,Carottes,Légumes,0.9,2.81,2.53,0.1
TICKET_2499,2024-06-04,Lait,Produits laitiers,2.25,6.59,14.83,1.3
TICKET_2499,2024-06-04,Pommes,Fruits,0.18,5.33,0.96,0.3
TICKET_2499,2024-06-04,Porc,Viandes,0.98,16.54,16.21,7.0
TICKET_2499,2024-06-04,Carottes,Légumes,0.46,11.76,5.41,0.1
TICKET_2499,2024-06-04,Café,Produits transformés,1.58,7.76,12.26,16.0
TICKET_2499,2024-06-04,Carottes,Légumes,0.34,18.7,6.36,0.1
TICKET_2499,2024-06-04,Lait,Produits laitiers,2.19,6.35,13.91,1.3
TICKET_2499,2024-06-04,Tofu,Protéines végétales,1.95,8.26,16.11,2.0
TICKET_2499,2024-06-04,Bœuf,Viandes,2.76,6.62,18.27,60.0
TICKET_2499,2024-06-04,Bœuf,Viandes,0.49,18.38,9.01,60.0
TICKET_2499,2024-06-04,Lait,Produits laitiers,2.58,16.61,42.85,1.3
TICKET_2499,2024-06-04,Tofu,Protéines végétales,1.2,10.26,12.31,2.0
TICKET_2499,2024-06-04,Lait,Produits laitiers,1.34,10.57,14.16,1.3
TICKET_2499,2024-06-04,Pommes,Fruits,2.17,7.34,15.93,0.3
TICKET_2499,2024-06-04,Porc,Viandes,0.83,3.51,2.91,7.0
TICKET_3711,2024-05-31,Bananes,Fruits,0.69,4.18,2.88,0.8
TICKET_3711,2024-05-31,Chocolat,Produits transformés,1.52,2.83,4.3,19.0
TICKET_3711,2024-05-31,Porc,Viandes,0.66,4.88,3.22,7.0
TICKET_3711,2024-05-31,Lentilles,Protéines végétales,0.94,5.02,4.72,0.9
TICKET_3711,2024-05-31,Chocolat,Produits transformés,0.93,7.86,7.31,19.0
TICKET_3711,2024-05-31,Poulet,Viandes,1.36,5.32,7.24,6.0
TICKET_3711,2024-05-31,Lentilles,Protéines végétales,2.25,15.82,35.59,0.9
TICKET_3711,2024-05-31,Carottes,Légumes,0.99,16.51,16.34,0.1
TICKET_3711,2024-05-31,Pommes de terre,Légumes,1.36,16.49,22.43,0.2
TICKET_3711,2024-05-31,Œufs,Œufs,1.15,17.62,20.26,4.0
TICKET_3711,2024-05-31,Pommes,Fruits,1.82,8.33,15.16,0.3
TICKET_3711,2024-05-31,Pommes,Fruits,1.62,6.72,10.89,0.3
TICKET_3711,2024-05-31,Pommes de terre,Légumes,2.21,17.98,39.74,0.2
TICKET_3711,2024-05-31,Bananes,Fruits,2.19,6.83,14.96,0.8
TICKET_3711,2024-05-31,Porc,Viandes,2.18,16.97,36.99,7.0
TICKET_3711,2024-05-31,Bœuf,Viandes,0.33,10.93,3.61,60.0
TICKET_3711,2024-05-31,Poulet,Viandes,2.9,14.7,42.63,6.0
TICKET_3711,2024-05-31,Pommes,Fruits,0.29,11.37,3.3,0.3
TICKET_3711,2024-05-31,Bœuf,Viandes,2.95,6.18,18.23,60.0
TICKET_3711,2024-05-31,Lentilles,Protéines végétales,0.79,17.43,13.77,0.9
TICKET_3711,2024-05-31,Porc,Viandes,2.55,11.42,29.12,7.0
TICKET_3711,2024-05-31,Café,Produits transformés,2.18,7.86,17.13,16.0
TICKET_3711,2024-05-31,Pommes,Fruits,2.69,10.09,27.14,0.3
TICKET_3711,2024-05-31,Pommes,Fruits,1.74,4.54,7.9,0.3
TICKET_3711,2024-05-31,Agneau,Viandes,2.57,19.1,49.09,30.0
TICKET_3711,2024-05-31,Œufs,Œufs,2.1,5.72,12.01,4.0
TICKET_3711,2024-05-31,Fromage,Produits laitiers,1.52,5.54,8.42,20.0
TICKET_3711,2024-05-31,Pommes,Fruits,2.38,16.95,40.34,0.3
TICKET_3711,2024-05-31,Pommes,Fruits,2.58,14.6,37.67,0.3
TICKET_3711,2024-05-31,Pommes de terre,Légumes,2.78,17.39,48.34,0.2
TICKET_8888,2024-09-17,Bananes,Fruits,2.71,9.27,25.12,0.8
TICKET_8888,2024-09-17,Carottes,Légumes,0.7,3.0,2.1,0.1
TICKET_8888,2024-09-17,Café,Produits transformés,0.52,7.73,4.02,16.0
TICKET_8888,2024-09-17,Carottes,Légumes,2.32,17.72,41.11,0.1
TICKET_8888,2024-09-17,Porc,Viandes,1.3,14.31,18.6,7.0
TICKET_8888,2024-09-17,Porc,Viandes,1.25,18.11,22.64,7.0
TICKET_8888,2024-09-17,Porc,Viandes,1.4,6.71,9.39,7.0
TICKET_8888,2024-09-17,Café,Produits transformés,0.31,10.07,3.12,16.0
TICKET_8888,2024-09-17,Fromage,Produits laitiers,0.82,2.72,2.23,20.0
TICKET_8888,2024-09-17,Lait,Produits laitiers,1.07,8.11,8.68,1.3
TICKET_8888,2024-09-17,Pommes,Fruits,1.31,12.44,16.3,0.3
TICKET_8888,2024-09-17,Pommes de terre,Légumes,1.06,7.7,8.16,0.2
TICKET_8888,2024-09-17,Chocolat,Produits transformés,1.87,10.53,19.69,19.0
TICKET_8888,2024-09-17,Œufs,Œufs,0.5,12.52,6.26,4.0
TICKET_8888,2024-09-17,Agneau,Viandes,2.46,11.08,27.26,30.0
TICKET_8888,2024-09-17,Café,Produits transformés,2.36,12.4,29.26,16.0
TICKET_8888,2024-09-17,Bananes,Fruits,1.15,12.04,13.85,0.8
TICKET_8888,2024-09-17,Poulet,Viandes,0.38,3.97,1.51,6.0
TICKET_8888,2024-09-17,Agneau,Viandes,0.94,10.81,10.16,30.0
TICKET_8888,2024-09-17,Pommes de terre,Légumes,0.64,18.42,11.79,0.2
TICKET_8888,2024-09-17,Bananes,Fruits,1.31,19.42,25.44,0.8
TICKET_8888,2024-09-17,Fromage,Produits laitiers,2.58,7.01,18.09,20.0
TICKET_8888,2024-09-17,Poulet,Viandes,2.2,15.08,33.18,6.0
TICKET_8888,2024-09-17,Pommes de terre,Légumes,0.75,12.75,9.56,0.2
TICKET_8888,2024-09-17,Chocolat,Produits transformés,2.66,10.13,26.95,19.0
TICKET_8888,2024-09-17,Agneau,Viandes,2.2,19.96,43.91,30.0
TICKET_8888,2024-09-17,Agneau,Viandes,2.35,12.4,29.14,30.0
TICKET_8888,2024-09-17,Poulet,Viandes,2.01,14.66,29.47,6.0
TICKET_8888,2024-09-17,Bananes,Fruits,1.26,19.74,24.87,0.8
TICKET_8888,2024-09-17,Bœuf,Viandes,1.89,11.37,21.49,60.0
TICKET_7271,2024-12-03,Fromage,Produits laitiers,1.97,17.05,33.59,20.0
TICKET_7271,2024-12-03,Café,Produits transformés,1.67,16.52,27.59,16.0
TICKET_7271,2024-12-03,Pommes,Fruits,0.35,6.9,2.42,0.3
TICKET_7271,2024-12-03,Pommes de terre,Légumes,1.77,6.4,11.33,0.2
TICKET_7271,2024-12-03,Pommes de terre,Légumes,2.7,12.2,32.94,0.2
TICKET_7271,2024-12-03,Bœuf,Viandes,1.65,18.95,31.27,60.0
TICKET_7271,2024-12-03,Porc,Viandes,1.62,16.66,26.99,7.0
TICKET_7271,2024-12-03,Bananes,Fruits,1.49,10.88,16.21,0.8
TICKET_7271,2024-12-03,Fromage,Produits laitiers,1.24,3.17,3.93,20.0
TICKET_7271,2024-12-03,Tofu,Protéines végétales,2.61,17.92,46.77,2.0
TICKET_7271,2024-12-03,Tofu,Protéines végétales,0.71,14.43,10.25,2.0
TICKET_7271,2024-12-03,Œufs,Œufs,0.15,5.11,0.77,4.0
TICKET_7271,2024-12-03,Lentilles,Protéines végétales,0.26,8.6,2.24,0.9
TICKET_7271,2024-12-03,Agneau,Viandes,0.73,6.07,4.43,30.0
TICKET_7271,2024-12-03,Poulet,Viandes,2.47,19.91,49.18,6.0
TICKET_7271,2024-12-03,Chocolat,Produits transformés,0.54,15.31,8.27,19.0
TICKET_7271,2024-12-03,Pommes de terre,Légumes,1.58,18.16,28.69,0.2
TICKET_7271,2024-12-03,Lentilles,Protéines végétales,1.09,3.72,4.05,0.9
TICKET_7271,2024-12-03,Œufs,Œufs,2.98,10.84,32.3,4.0
TICKET_7271,2024-12-03,Pommes,Fruits,1.43,12.08,17.27,0.3
TICKET_7271,2024-12-03,Bœuf,Viandes,0.33,5.47,1.81,60.0
TICKET_7271,2024-12-03,Fromage,Produits laitiers,1.58,16.24,25.66,20.0
TICKET_7271,2024-12-03,Lait,Produits laitiers,2.82,5.32,15.0,1.3
TICKET_7271,2024-12-03,Pommes,Fruits,0.29,16.82,4.88,0.3
TICKET_7271,2024-12-03,Pommes,Fruits,0.31,17.79,5.51,0.3
TICKET_7271,2024-12-03,Lentilles,Protéines végétales,1.66,12.09,20.07,0.9
TICKET_7271,2024-12-03,Pommes,Fruits,0.45,2.33,1.05,0.3
TICKET_7271,2024-12-03,Carottes,Légumes,2.03,3.39,6.88,0.1
TICKET_7271,2024-12-03,Tofu,Protéines végétales,0.83,4.08,3.39,2.0
TICKET_7271,2024-12-03,Porc,Viandes,2.68,17.32,46.42,7.0
TICKET_5238,2024-10-29,Café,Produits transformés,2.43,6.3,15.31,16.0
TICKET_5238,2024-10-29,Bananes,Fruits,1.8,17.89,32.2,0.8
TICKET_5238,2024-10-29,Fromage,Produits laitiers,1.87,9.34,17.47,20.0
TICKET_5238,2024-10-29,Agneau,Viandes,1.45,4.33,6.28,30.0
TICKET_5238,2024-10-29,Chocolat,Produits transformés,0.52,11.24,5.84,19.0
TICKET_5238,2024-10-29,Bananes,Fruits,2.3,14.34,32.98,0.8
TICKET_5238,2024-10-29,Tofu,Protéines végétales,1.25,9.21,11.51,2.0
TICKET_5238,2024-10-29,Agneau,Viandes,2.09,9.77,20.42,30.0
TICKET_5238,2024-10-29,Chocolat,Produits transformés,1.5,19.56,29.34,19.0
TICKET_5238,2024-10-29,Porc,Viandes,0.49,13.83,6.78,7.0
TICKET_5238,2024-10-29,Carottes,Légumes,2.45,10.78,26.41,0.1
TICKET_5238,2024-10-29,Porc,Viandes,1.19,11.47,13.65,7.0
TICKET_5238,2024-10-29,Tofu,Protéines végétales,2.69,9.36,25.18,2.0
TICKET_5238,2024-10-29,Œufs,Œufs,2.52,2.3,5.8,4.0
TICKET_5238,2024-10-29,Pommes de terre,Légumes,0.95,10.79,10.25,0.2
TICKET_5238,2024-10-29,Carottes,Légumes,2.97,16.0,47.52,0.1
TICKET_5238,2024-10-29,Porc,Viandes,1.64,14.07,23.07,7.0
TICKET_5238,2024-10-29,Lentilles,Protéines végétales,0.93,19.8,18.41,0.9
TICKET_5238,2024-10-29,Agneau,Viandes,1.04,2.36,2.45,30.0
TICKET_5238,2024-10-29,Œufs,Œufs,0.44,18.12,7.97,4.0
TICKET_5238,2024-10-29,Carottes,Légumes,1.64,18.4,30.18,0.1
TICKET_5238,2024-10-29,Carottes,Légumes,1.53,13.71,20.98,0.1
TICKET_5238,2024-10-29,Carottes,Légumes,2.16,4.37,9.44,0.1
TICKET_5238,2024-10-29,Fromage,Produits laitiers,2.87,6.03,17.31,20.0
TICKET_5238,2024-10-29,Bananes,Fruits,1.08,17.44,18.84,0.8
TICKET_5238,2024-10-29,Œufs,Œufs,0.53,13.89,7.36,4.0
TICKET_5238,2024-10-29,Lentilles,Protéines végétales,2.75,10.43,28.68,0.9
TICKET_5238,2024-10-29,Café,Produits transformés,2.58,16.05,41.41,16.0
TICKET_5238,2024-10-29,Pommes de terre,Légumes,2.46,8.54,21.01,0.2
TICKET_5238,2024-10-29,Fromage,Produits laitiers,0.26,7.76,2.02,20.0
TICKET_4878,2024-03-30,Pommes,Fruits,0.46,18.85,8.67,0.3
TICKET_4878,2024-03-30,Agneau,Viandes,1.32,4.7,6.2,30.0
TICKET_4878,2024-03-30,Lait,Produits laitiers,2.99,15.07,45.06,1.3
TICKET_4878,2024-03-30,Lentilles,Protéines végétales,1.55,16.99,26.33,0.9
TICKET_4878,2024-03-30,Chocolat,Produits transformés,0.4,6.3,2.52,19.0
TICKET_4878,2024-03-30,Chocolat,Produits transformés,0.58,3.56,2.06,19.0
TICKET_4878,2024-03-30,Chocolat,Produits transformés,2.45,8.55,20.95,19.0
TICKET_4878,2024-03-30,Lait,Produits laitiers,0.27,4.54,1.23,1.3
TICKET_4878,2024-03-30,Fromage,Produits laitiers,1.9,16.53,31.41,20.0
TICKET_4878,2024-03-30,Lentilles,Protéines végétales,1.7,6.19,10.52,0.9
TICKET_4878,2024-03-30,Pommes de terre,Légumes,1.41,13.21,18.63,0.2
TICKET_4878,2024-03-30,Café,Produits transformés,0.52,11.57,6.02,16.0
TICKET_4878,2024-03-30,Tofu,Protéines végétales,0.7,14.6,10.22,2.0
TICKET_4878,2024-03-30,Pommes de terre,Légumes,0.56,17.73,9.93,0.2
TICKET_4878,2024-03-30,Fromage,Produits laitiers,0.49,13.2,6.47,20.0
TICKET_4878,2024-03-30,Fromage,Produits laitiers,1.77,14.55,25.75,20.0
TICKET_4878,2024-03-30,Fromage,Produits laitiers,0.48,6.71,3.22,20.0
TICKET_4878,2024-03-30,Bananes,Fruits,0.32,19.88,6.36,0.8
TICKET_4878,2024-03-30,Pommes de terre,Légumes,2.21,13.07,28.88,0.2
TICKET_4878,2024-03-30,Lait,Produits laitiers,1.91,9.39,17.93,1.3
TICKET_4878,2024-03-30,Poulet,Viandes,2.93,2.61,7.65,6.0
TICKET_4878,2024-03-30,Fromage,Produits laitiers,1.63,5.73,9.34,20.0
TICKET_4878,2024-03-30,Bananes,Fruits,0.24,10.91,2.62,0.8
TICKET_4878,2024-03-30,Bœuf,Viandes,0.85,8.2,6.97,60.0
TICKET_4878,2024-03-30,Porc,Viandes,0.27,8.31,2.24,7.0
TICKET_4878,2024-03-30,Chocolat,Produits transformés,1.52,19.54,29.7,19.0
TICKET_4878,2024-03-30,Lentilles,Protéines végétales,2.27,11.69,26.54,0.9
TICKET_4878,2024-03-30,Bananes,Fruits,0.27,18.39,4.97,0.8
TICKET_4878,2024-03-30,Porc,Viandes,1.46,15.11,22.06,7.0
TICKET_4878,2024-03-30,Porc,Viandes,2.65,2.7,7.16,7.0
TICKET_3352,2024-01-18,Poulet,Viandes,0.83,3.35,2.78,6.0
TICKET_3352,2024-01-18,Bananes,Fruits,2.34,5.96,13.95,0.8
TICKET_3352,2024-01-18,Lentilles,Protéines végétales,1.16,3.78,4.38,0.9
TICKET_3352,2024-01-18,Poulet,Viandes,2.38,4.36,10.38,6.0
TICKET_3352,2024-01-18,Bananes,Fruits,2.33,4.96,11.56,0.8
TICKET_3352,2024-01-18,Fromage,Produits laitiers,0.59,10.19,6.01,20.0
TICKET_3352,2024-01-18,Carottes,Légumes,1.76,16.12,28.37,0.1
TICKET_3352,2024-01-18,Pommes,Fruits,1.93,5.51,10.63,0.3
TICKET_3352,2024-01-18,Bœuf,Viandes,2.6,13.66,35.52,60.0
TICKET_3352,2024-01-18,Chocolat,Produits transformés,1.92,9.47,18.18,19.0
TICKET_3352,2024-01-18,Lait,Produits laitiers,0.75,4.46,3.34,1.3
TICKET_3352,2024-01-18,Lait,Produits laitiers,0.57,16.66,9.5,1.3
TICKET_3352,2024-01-18,Chocolat,Produits transformés,1.48,14.11,20.88,19.0
TICKET_3352,2024-01-18,Agneau,Viandes,2.73,18.17,49.6,30.0
TICKET_3352,2024-01-18,Carottes,Légumes,2.17,14.31,31.05,0.1
TICKET_3352,2024-01-18,Porc,Viandes,2.03,8.36,16.97,7.0
TICKET_3352,2024-01-18,Porc,Viandes,2.37,5.94,14.08,7.0
TICKET_3352,2024-01-18,Pommes,Fruits,0.1,11.57,1.16,0.3
TICKET_3352,2024-01-18,Tofu,Protéines végétales,1.25,12.14,15.18,2.0
TICKET_3352,2024-01-18,Lait,Produits laitiers,1.51,17.75,26.8,1.3
TICKET_3352,2024-01-18,Agneau,Viandes,0.14,12.86,1.8,30.0
TICKET_3352,2024-01-18,Pommes de terre,Légumes,0.87,14.97,13.02,0.2
TICKET_3352,2024-01-18,Tofu,Protéines végétales,2.35,14.63,34.38,2.0
TICKET_3352,2024-01-18,Poulet,Viandes,2.97,19.89,59.07,6.0
TICKET_3352,2024-01-18,Pommes,Fruits,0.13,11.49,1.49,0.3
TICKET_3352,2024-01-18,Pommes de terre,Légumes,2.88,10.97,31.59,0.2
TICKET_3352,2024-01-18,Lentilles,Protéines végétales,0.48,3.73,1.79,0.9
TICKET_3352,2024-01-18,Lentilles,Protéines végétales,2.51,10.65,26.73,0.9
TICKET_3352,2024-01-18,Œufs,Œufs,1.8,10.89,19.6,4.0
TICKET_3352,2024-01-18,Agneau,Viandes,2.27,8.07,18.32,30.0
TICKET_6908,2024-04-22,Bœuf,Viandes,2.04,8.57,17.48,60.0
TICKET_6908,2024-04-22,Bananes,Fruits,2.27,2.67,6.06,0.8
TICKET_6908,2024-04-22,Bœuf,Viandes,1.72,4.97,8.55,60.0
TICKET_6908,2024-04-22,Pommes,Fruits,1.58,17.49,27.63,0.3
TICKET_6908,2024-04-22,Agneau,Viandes,2.04,10.37,21.15,30.0
TICKET_6908,2024-04-22,Bananes,Fruits,0.69,18.05,12.45,0.8
TICKET_6908,2024-04-22,Lait,Produits laitiers,2.93,19.43,56.93,1.3
TICKET_6908,2024-04-22,Carottes,Légumes,2.28,16.42,37.44,0.1
TICKET_6908,2024-04-22,Café,Produits transformés,0.98,2.65,2.6,16.0
TICKET_6908,2024-04-22,Carottes,Légumes,2.73,8.28,22.6,0.1
TICKET_6908,2024-04-22,Agneau,Viandes,0.21,6.86,1.44,30.0
TICKET_6908,2024-04-22,Café,Produits transformés,0.84,14.12,11.86,16.0
TICKET_6908,2024-04-22,Bœuf,Viandes,1.48,3.42,5.06,60.0
TICKET_6908,2024-04-22,Agneau,Viandes,2.39,13.63,32.58,30.0
TICKET_6908,2024-04-22,Fromage,Produits laitiers,2.36,14.53,34.29,20.0
TICKET_6908,2024-04-22,Pommes,Fruits,2.6,4.3,11.18,0.3
TICKET_6908,2024-04-22,Fromage,Produits laitiers,2.57,5.8,14.91,20.0
TICKET_6908,2024-04-22,Agneau,Viandes,2.75,11.26,30.96,30.0
TICKET_6908,2024-04-22,Porc,Viandes,0.64,5.27,3.37,7.0
TICKET_6908,2024-04-22,Fromage,Produits laitiers,0.26,7.0,1.82,20.0
TICKET_6908,2024-04-22,Œufs,Œufs,2.65,10.24,27.14,4.0
TICKET_6908,2024-04-22,Tofu,Protéines végétales,2.76,16.53,45.62,2.0
TICKET_6908,2024-04-22,Fromage,Produits laitiers,0.36,17.53,6.31,20.0
TICKET_6908,2024-04-22,Fromage,Produits laitiers,0.83,17.31,14.37,20.0
TICKET_6908,2024-04-22,Chocolat,Produits transformés,1.2,9.35,11.22,19.0
TICKET_6908,2024-04-22,Tofu,Protéines végétales,0.41,7.62,3.12,2.0
TICKET_6908,2024-04-22,Lait,Produits laitiers,0.53,14.64,7.76,1.3
TICKET_6908,2024-04-22,Pommes de terre,Légumes,1.88,6.89,12.95,0.2
TICKET_6908,2024-04-22,Bœuf,Viandes,0.43,11.08,4.76,60.0
TICKET_6908,2024-04-22,Fromage,Produits laitiers,2.01,18.08,36.34,20.0
TICKET_8514,2024-10-04,Café,Produits transformés,0.41,2.28,0.93,16.0
TICKET_8514,2024-10-04,Porc,Viandes,2.46,7.5,18.45,7.0
TICKET_8514,2024-10-04,Carottes,Légumes,1.6,15.68,25.09,0.1
TICKET_8514,2024-10-04,Porc,Viandes,1.23,12.73,15.66,7.0
TICKET_8514,2024-10-04,Fromage,Produits laitiers,0.8,19.85,15.88,20.0
TICKET_8514,2024-10-04,Porc,Viandes,2.61,16.67,43.51,7.0
TICKET_8514,2024-10-04,Agneau,Viandes,2.61,5.57,14.54,30.0
TICKET_8514,2024-10-04,Lait,Produits laitiers,0.75,4.86,3.65,1.3
TICKET_8514,2024-10-04,Bananes,Fruits,0.87,4.25,3.7,0.8
TICKET_8514,2024-10-04,Bananes,Fruits,1.99,6.95,13.83,0.8
TICKET_8514,2024-10-04,Pommes,Fruits,0.67,6.35,4.25,0.3
TICKET_8514,2024-10-04,Carottes,Légumes,1.67,6.33,10.57,0.1
TICKET_8514,2024-10-04,Carottes,Légumes,2.69,6.23,16.76,0.1
TICKET_8514,2024-10-04,Pommes de terre,Légumes,0.68,15.02,10.21,0.2
TICKET_8514,2024-10-04,Lentilles,Protéines végétales,1.36,10.55,14.35,0.9
TICKET_8514,2024-10-04,Tofu,Protéines végétales,0.83,13.3,11.04,2.0
TICKET_8514,2024-10-04,Bananes,Fruits,2.67,10.65,28.44,0.8
TICKET_8514,2024-10-04,Bananes,Fruits,1.68,12.47,20.95,0.8
TICKET_8514,2024-10-04,Agneau,Viandes,0.65,15.05,9.78,30.0
TICKET_8514,2024-10-04,Œufs,Œufs,1.23,18.32,22.53,4.0
TICKET_8514,2024-10-04,Carottes,Légumes,1.02,4.53,4.62,0.1
TICKET_8514,2024-10-04,Café,Produits transformés,1.26,8.73,11.0,16.0
TICKET_8514,2024-10-04,Porc,Viandes,1.76,8.41,14.8,7.0
TICKET_8514,2024-10-04,Poulet,Viandes,1.89,6.24,11.79,6.0
TICKET_8514,2024-10-04,Poulet,Viandes,0.43,5.98,2.57,6.0
TICKET_8514,2024-10-04,Tofu,Protéines végétales,2.91,13.27,38.62,2.0
TICKET_8514,2024-10-04,Agneau,Viandes,0.54,7.05,3.81,30.0
TICKET_8514,2024-10-04,Œufs,Œufs,2.47,13.57,33.52,4.0
TICKET_8514,2024-10-04,Café,Produits transformés,0.92,13.91,12.8,16.0
TICKET_8514,2024-10-04,Chocolat,Produits transformés,2.76,10.2,28.15,19.0
TICKET_7529,2024-12-22,Fromage,Produits laitiers,2.89,13.24,38.26,20.0
TICKET_7529,2024-12-22,Chocolat,Produits transformés,1.26,8.77,11.05,19.0
TICKET_7529,2024-12-22,Bananes,Fruits,0.87,4.63,4.03,0.8
TICKET_7529,2024-12-22,Café,Produits transformés,2.25,6.92,15.57,16.0
TICKET_7529,2024-12-22,Pommes,Fruits,0.67,11.35,7.6,0.3
TICKET_7529,2024-12-22,Pommes,Fruits,1.82,16.19,29.47,0.3
TICKET_7529,2024-12-22,Porc,Viandes,1.24,6.28,7.79,7.0
TICKET_7529,2024-12-22,Œufs,Œufs,1.64,7.09,11.63,4.0
TICKET_7529,2024-12-22,Poulet,Viandes,2.87,6.17,17.71,6.0
TICKET_7529,2024-12-22,Pommes de terre,Légumes,2.36,11.15,26.31,0.2
TICKET_7529,2024-12-22,Agneau,Viandes,2.27,4.21,9.56,30.0
TICKET_7529,2024-12-22,Lait,Produits laitiers,2.9,9.58,27.78,1.3
TICKET_7529,2024-12-22,Lait,Produits laitiers,0.47,8.92,4.19,1.3
TICKET_7529,2024-12-22,Carottes,Légumes,1.61,11.18,18.0,0.1
TICKET_7529,2024-12-22,Bœuf,Viandes,2.0,4.85,9.7,60.0
TICKET_7529,2024-12-22,Lait,Produits laitiers,2.95,3.4,10.03,1.3
TICKET_7529,2024-12-22,Œufs,Œufs,1.06,13.35,14.15,4.0
TICKET_7529,2024-12-22,Tofu,Protéines végétales,1.31,13.2,17.29,2.0
TICKET_7529,2024-12-22,Porc,Viandes,1.05,4.95,5.2,7.0
TICKET_7529,2024-12-22,Porc,Viandes,0.56,17.5,9.8,7.0
TICKET_7529,2024-12-22,Agneau,Viandes,2.55,11.84,30.19,30.0
TICKET_7529,2024-12-22,Lait,Produits laitiers,0.22,7.29,1.6,1.3
TICKET_7529,2024-12-22,Lentilles,Protéines végétales,1.09,4.79,5.22,0.9
TICKET_7529,2024-12-22,Agneau,Viandes,0.71,2.54,1.8,30.0
TICKET_7529,2024-12-22,Fromage,Produits laitiers,2.11,2.38,5.02,20.0
TICKET_7529,2024-12-22,Lentilles,Protéines végétales,1.38,8.06,11.12,0.9
TICKET_7529,2024-12-22,Porc,Viandes,2.73,17.07,46.6,7.0
TICKET_7529,2024-12-22,Carottes,Légumes,0.8,10.51,8.41,0.1
TICKET_7529,2024-12-22,Pommes,Fruits,2.15,3.52,7.57,0.3
TICKET_7529,2024-12-22,Bananes,Fruits,2.87,10.25,29.42,0.8
TICKET_8729,2024-06-27,Café,Produits transformés,2.01,7.0,14.07,16.0
TICKET_8729,2024-06-27,Café,Produits transformés,2.34,2.32,5.43,16.0
TICKET_8729,2024-06-27,Lentilles,Protéines végétales,0.41,10.08,4.13,0.9
TICKET_8729,2024-06-27,Lait,Produits laitiers,2.2,5.2,11.44,1.3
TICKET_8729,2024-06-27,Bananes,Fruits,2.15,14.88,31.99,0.8
TICKET_8729,2024-06-27,Tofu,Protéines végétales,0.28,17.75,4.97,2.0
TICKET_8729,2024-06-27,Lentilles,Protéines végétales,2.15,5.96,12.81,0.9
TICKET_8729,2024-06-27,Œufs,Œufs,2.97,16.0,47.52,4.0
TICKET_8729,2024-06-27,Chocolat,Produits transformés,2.16,2.97,6.42,19.0
TICKET_8729,2024-06-27,Œufs,Œufs,2.82,10.99,30.99,4.0
TICKET_8729,2024-06-27,Pommes de terre,Légumes,1.77,15.92,28.18,0.2
TICKET_8729,2024-06-27,Pommes,Fruits,0.81,10.47,8.48,0.3
TICKET_8729,2024-06-27,Carottes,Légumes,2.33,15.33,35.72,0.1
TICKET_8729,2024-06-27,Poulet,Viandes,2.75,4.45,12.24,6.0
TICKET_8729,2024-06-27,Agneau,Viandes,2.85,5.04,14.36,30.0
TICKET_8729,2024-06-27,Porc,Viandes,1.12,5.01,5.61,7.0
TICKET_8729,2024-06-27,Poulet,Viandes,1.11,18.21,20.21,6.0
TICKET_8729,2024-06-27,Bœuf,Viandes,2.86,15.28,43.7,60.0
TICKET_8729,2024-06-27,Lentilles,Protéines végétales,1.54,7.87,12.12,0.9
TICKET_8729,2024-06-27,Poulet,Viandes,1.01,17.18,17.35,6.0
TICKET_8729,2024-06-27,Fromage,Produits laitiers,2.73,4.0,10.92,20.0
TICKET_8729,2024-06-27,Pommes,Fruits,0.47,17.53,8.24,0.3
TICKET_8729,2024-06-27,Fromage,Produits laitiers,0.55,8.98,4.94,20.0
TICKET_8729,2024-06-27,Pommes,Fruits,0.62,12.76,7.91,0.3
TICKET_8729,2024-06-27,Agneau,Viandes,2.16,8.68,18.75,30.0
TICKET_8729,2024-06-27,Œufs,Œufs,2.07,12.79,26.48,4.0
TICKET_8729,2024-06-27,Café,Produits transformés,2.17,8.79,19.07,16.0
TICKET_8729,2024-06-27,Café,Produits transformés,2.99,4.27,12.77,16.0
TICKET_8729,2024-06-27,Chocolat,Produits transformés,0.26,14.92,3.88,19.0
